,product-type,start-date,product-format,scene-centre,pixel-spacing,sensor,incidence-angle-high,image-pixels,sensor-mode,orbit-direction,polarization,corner-coordinates,processing-level,processor-version,product-id,public-good,image-lines,end-date,absolute-orbit,beam,delivery-date,processing-date,band,spatial-resolution,order-key,position,sequence-id,title,archive-visibility-start-date,incidence-angle-low,geodetic-terrain-height,processor-name,look-orientation,lut-applied,download_link
36,SCW,2010-03-13T11:35:12.860000,CEOS,POINT(-82.34973 45.336051),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-78.04531 47.326243,-85.345847 48.22964,-86.353265 43.34409,-79.654498 42.444231,-78.04531 47.326243))",l1,V 7.8.1,A0596806,False,,2010-03-13T11:36:36.295000,74930.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596806_SCWB_20100313_113512_HH_SCW01f,SCWA,4577883,rsat1_20100313_N4533W08234,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596806_SCWB_20100313_113512_HH_SCW01F.tif
37,SCW,2010-03-01T23:45:09.609000,CEOS,POINT(-88.910419 43.66061),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-91.554147 40.78153,-85.00063 41.689625,-85.991514 46.540058,-93.095386 45.631228,-91.554147 40.78153))",l1,V 7.8.1,A0596807,False,,2010-03-01T23:46:32.404000,74766.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596807_SCWB_20100301_234509_HH_SCW01f,SCWA,4623688,rsat1_20100301_N4366W08891,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596807_SCWB_20100301_234509_HH_SCW01F.tif
38,SCW,2010-03-02T10:11:45.991000,CEOS,POINT(-58.512332 58.102764),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-52.625527 60.015365,-62.586785 60.996318,-63.778053 56.165764,-55.058965 55.23361,-52.625527 60.015365))",l1,V 7.8.1,A0596809,False,,2010-03-02T10:13:08.770000,74772.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596809_SCWB_20100302_101145_HH_SCW01f,SCWA,4556085,rsat1_20100302_N5810W05851,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596809_SCWB_20100302_101145_HH_SCW01F.tif
39,SCW,2010-03-02T10:14:09.284000,CEOS,POINT(-61.248127 49.732988),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-56.557929 51.717578,-64.511939 52.62447,-65.560051 47.741506,-58.36259 46.8484,-56.557929 51.717578))",l1,V 7.8.1,A0596811,False,,2010-03-02T10:15:32.769000,74772.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-04T18:52:01+00:00,2010-03-04T18:52:05+00:00,C,100.0,RS1_A0596811_SCWB_20100302_101409_HH_SCW01f,SCWA,4623787,rsat1_20100302_N4973W06124,2010-03-02T20:14:09.284000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596811_SCWB_20100302_101409_HH_SCW01F.tif
40,SCW,2010-03-02T11:55:44.739000,CEOS,POINT(-87.200779 46.805532),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-82.759542 48.795665,-90.29448 49.704217,-91.315815 44.811969,-84.433278 43.910277,-82.759542 48.795665))",l1,V 7.8.1,A0596814,False,,2010-03-02T11:57:08.320000,74773.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596814_SCWB_20100302_115544_HH_SCW01f,SCWA,4623526,rsat1_20100302_N4680W08720,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596814_SCWB_20100302_115544_HH_SCW01F.tif
41,SCW,2010-03-02T23:15:46.110000,CEOS,POINT(-81.560605 43.635432),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-84.201674 40.749357,-77.650227 41.657813,-78.643889 46.52186,-85.746629 45.612696,-84.201674 40.749357))",l1,V 7.8.1,A0596818,False,,2010-03-02T23:17:09.139000,74780.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596818_SCWB_20100302_231546_HH_SCW01f,SCWA,4626189,rsat1_20100302_N4363W08156,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596818_SCWB_20100302_231546_HH_SCW01F.tif
42,SCW,2010-03-13T21:15:30.359000,CEOS,POINT(-52.442695 48.715578),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-55.289583 45.852383,-48.209115 46.750322,-49.240991 51.584561,-57.031089 50.675047,-55.289583 45.852383))",l1,V 7.8.1,A0596819,False,,2010-03-13T21:16:52.989000,74936.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596819_SCWB_20100313_211530_HH_SCW01f,SCWA,4624137,rsat1_20100313_N4871W05244,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596819_SCWB_20100313_211530_HH_SCW01F.tif
43,SCW,2010-03-14T09:23:41.609000,CEOS,POINT(-48.488694 50.167607),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-43.716767 52.140518,-51.816684 53.060349,-52.870705 48.186825,-45.550619 47.282737,-43.716767 52.140518))",l1,V 7.8.1,A0596821,False,,2010-03-14T09:25:04.943000,74943.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596821_SCWB_20100314_092341_HH_SCW01f,SCWA,4624132,rsat1_20100314_N5016W04848,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596821_SCWB_20100314_092341_HH_SCW01F.tif
44,SCW,2010-03-14T11:05:58.887000,CEOS,POINT(-75.132333 44.823372),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-70.863816 46.783046,-78.119589 47.689744,-79.110142 42.862447,-72.435783 41.958251,-70.863816 46.783046))",l1,V 7.8.1,A0596822,False,,2010-03-14T11:07:21.315000,74944.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-14T20:02:01+00:00,2010-03-14T20:02:04+00:00,C,100.0,RS1_A0596822_SCWB_20100314_110558_HH_SCW01f,SCWA,4624135,rsat1_20100314_N4482W07513,2010-03-14T19:05:58.887000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596822_SCWB_20100314_110558_HH_SCW01F.tif
45,SCW,2010-03-14T22:27:21.715000,CEOS,POINT(-70.822166 50.454591),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-73.775601 47.543407,-66.394282 48.454264,-67.467566 53.374538,-75.651216 52.446155,-73.775601 47.543407))",l1,V 7.8.1,A0596829,False,,2010-03-14T22:28:45.856000,74951.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-14T23:42:01+00:00,2010-03-14T23:42:04+00:00,C,100.0,RS1_A0596829_SCWB_20100314_222721_HH_SCW01f,SCWA,4546376,rsat1_20100314_N5045W07082,2010-03-15T06:27:21.715000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596829_SCWB_20100314_222721_HH_SCW01F.tif
46,SCW,2010-03-15T12:16:21.661000,CEOS,POINT(-92.057584 48.333516),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-87.491845 50.268814,-95.264523 51.180364,-96.276872 46.393112,-89.197097 45.491774,-87.491845 50.268814))",l1,V 7.8.1,A0596832,False,,2010-03-15T12:17:43.484000,74959.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596832_SCWB_20100315_121621_HH_SCW01f,SCWA,4546574,rsat1_20100315_N4833W09205,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596832_SCWB_20100315_121621_HH_SCW01F.tif
47,SCW,2010-03-05T10:24:15.213000,CEOS,POINT(-61.500612 58.531053),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-55.531321 60.438404,-65.628813 61.425664,-66.831184 56.598005,-58.011129 55.662137,-55.531321 60.438404))",l1,V 7.8.1,A0596835,False,,2010-03-05T10:25:37.953000,74815.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596835_SCWB_20100305_102415_HH_SCW01f,SCWA,4559432,rsat1_20100305_N5853W06150,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596835_SCWB_20100305_102415_HH_SCW01F.tif
48,SCW,2010-03-05T10:27:13.162000,CEOS,POINT(-64.766705 48.503335),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-60.353094 50.131386,-68.001331 51.027512,-68.880872 46.870983,-61.831524 45.983458,-60.353094 50.131386))",l1,V 7.8.1,A0596836,False,,2010-03-05T10:28:24.203000,74815.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596836_SCWB_20100305_102713_HH_SCW01f,SCWA,4624028,rsat1_20100305_N4850W06476,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596836_SCWB_20100305_102713_HH_SCW01F.tif
49,SCW,2010-03-15T23:36:53.442000,CEOS,POINT(-86.892843 43.949028),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-89.54692 41.064892,-82.963636 41.972886,-83.958865 46.833815,-91.101949 45.924517,-89.54692 41.064892))",l1,V 7.8.1,A0596846,False,,2010-03-15T23:38:16.423000,74966.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596846_SCWB_20100315_233653_HH_SCW01f,SCWA,4624294,rsat1_20100315_N4394W08689,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596846_SCWB_20100315_233653_HH_SCW01F.tif
50,SCW,2010-03-16T10:02:38.593000,CEOS,POINT(-55.373181 60.795305),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-48.941332 62.676438,-59.793139 63.696315,-61.062655 58.880941,-51.695599 57.927527,-48.941332 62.676438))",l1,V 7.8.1,A0596849,False,,2010-03-16T10:04:01.176000,74972.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-16T13:44:01+00:00,2010-03-16T13:44:04+00:00,C,100.0,RS1_A0596849_SCWB_20100316_100238_HH_SCW01f,SCWA,4623543,rsat1_20100316_N6079W05537,2010-03-16T18:02:38.593000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596849_SCWB_20100316_100238_HH_SCW01F.tif
51,SCW,2010-03-16T11:47:29.659000,CEOS,POINT(-85.203906 46.456848),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-80.796096 48.442456,-88.276566 49.349919,-89.292188 44.468238,-82.450775 43.566779,-80.796096 48.442456))",l1,V 7.8.1,A0596854,False,,2010-03-16T11:48:53.053000,74973.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-16T13:42:01+00:00,2010-03-16T13:42:04+00:00,C,100.0,RS1_A0596854_SCWB_20100316_114729_HH_SCW01f,SCWA,4626142,rsat1_20100316_N4645W08520,2010-03-16T19:47:29.659000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596854_SCWB_20100316_114729_HH_SCW01F.tif
52,SCW,2010-03-12T23:24:05.069000,CEOS,POINT(-83.55718 43.222215),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-86.180888 40.335182,-79.67276 41.243637,-80.663544 46.109199,-87.711526 45.200844,-86.180888 40.335182))",l1,V 7.8.1,A0596863,False,,2010-03-12T23:25:28.113000,74923.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596863_SCWB_20100312_232405_HH_SCW01f,SCWA,4624144,rsat1_20100312_N4322W08355,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596863_SCWB_20100312_232405_HH_SCW01F.tif
53,SCW,2010-03-15T10:35:30.759000,CEOS,POINT(-66.307108 48.579667),50.0,RADARSAT-1,46,,ScanSAR Wide,Descending,HH,"POLYGON((-62.182051 50.577102,-69.00703 51.404175,-70.123836 46.57513,-63.915516 45.762262,-62.182051 50.577102))",l1,V 7.8.1,A0596865,False,,2010-03-15T10:36:53.245000,74958.0,ScanSAR Wide B (W1 W2 S5 S6),,,C,100.0,RS1_A0596865_SCWB_20100315_103530_HH_SCW01f,SCWB,4560729,rsat1_20100315_N4857W06630,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596865_SCWB_20100315_103530_HH_SCW01F.tif
54,SCW,2010-03-17T09:34:46.153000,CEOS,POINT(-49.987998 55.504782),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-44.527069 57.44408,-53.784662 58.398498,-54.91899 53.547735,-46.721273 52.628815,-44.527069 57.44408))",l1,V 7.8.1,A0596877,False,,2010-03-17T09:36:09.219000,74986.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-17T11:46:01+00:00,2010-03-17T11:46:04+00:00,C,100.0,RS1_A0596877_SCWB_20100317_093446_HH_SCW01f,SCWA,4609304,rsat1_20100317_N5550W04998,2010-03-17T17:34:46.153000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596877_SCWB_20100317_093446_HH_SCW01F.tif
55,SCW,2010-03-17T11:19:01.513000,CEOS,POINT(-78.702391 43.151843),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-74.521259 45.214928,-81.584424 46.122274,-82.604614 41.08909,-76.099267 40.181079,-74.521259 45.214928))",l1,V 7.8.1,A0596880,False,,2010-03-17T11:20:27.421000,74987.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596880_SCWB_20100317_111901_HH_SCW01f,SCWA,4545683,rsat1_20100317_N4315W07870,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596880_SCWB_20100317_111901_HH_SCW01F.tif
56,SGF,2010-03-17T13:00:44.610000,CEOS,POINT(-106.78022 42.171686),12.5,RADARSAT-1,49,8934,Standard,Descending,HH,"POLYGON((-107.352933 42.731067,-106.006539 42.579919,-106.217984 41.611736,-107.543426 41.764024,-107.352933 42.731067))",l1,V 7.8.1,A0596882,False,8704,2010-03-17T13:01:01.109000,74988.0,Standard 7,2010-03-17T16:02:01+00:00,2010-03-17T16:02:05+00:00,C,25.0,RS1_A0596882_S7_20100317_130044_HH_SGF01f,S7,4624048,rsat1_20100317_N4217W10678,2010-03-17T21:00:44.610000+00:00,44,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596882_S7_20100317_130044_HH_SGF01F.tif
57,SCW,2010-03-17T21:02:56.303000,CEOS,POINT(-53.433671 63.434668),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-57.371056 60.577991,-47.236351 61.563323,-48.604945 66.335848,-60.522331 65.261511,-57.371056 60.577991))",l1,V 7.8.1,A0596898,False,,2010-03-17T21:04:18.218000,74993.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596898_SCWB_20100317_210256_HH_SCW01f,SCWA,4624097,rsat1_20100317_N6343W05343,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596898_SCWB_20100317_210256_HH_SCW01F.tif
58,SCW,2010-03-17T22:38:59.208000,CEOS,POINT(-72.913693 46.637408),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-75.814817 44.125105,-68.876669 45.034946,-69.739645 49.152745,-77.22364 48.236835,-75.814817 44.125105))",l1,V 7.8.1,A0596899,False,,2010-03-17T22:40:09.555000,74994.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596899_SCWB_20100317_223859_HH_SCW01f,SCWA,4559938,rsat1_20100317_N4663W07291,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596899_SCWB_20100317_223859_HH_SCW01F.tif
59,SGF,2010-03-18T14:11:51.173000,CEOS,POINT(-120.227476 42.505467),12.5,RADARSAT-1,31,8966,Standard,Descending,HH,"POLYGON((-120.755678 43.127424,-119.407853 42.926327,-119.711044 41.883918,-121.035328 42.0842,-120.755678 43.127424))",l1,V 7.8.1,A0596904,False,9462,2010-03-18T14:12:08.936000,75003.0,Standard 2,,,C,25.0,RS1_A0596904_S2_20100318_141151_HH_SGF01f,S2,4624117,rsat1_20100318_N4250W12022,,24,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596904_S2_20100318_141151_HH_SGF01F.tif
60,SGF,2010-03-18T10:49:32.629000,CEOS,POINT(-72.706687 45.779223),12.5,RADARSAT-1,46,8715,Standard,Descending,HH,"POLYGON((-73.291434 46.350396,-71.895445 46.197709,-72.134486 45.207717,-73.505382 45.361071,-73.291434 46.350396))",l1,V 7.8.1,A0596913,False,8909,2010-03-18T10:49:49.499000,75001.0,Standard 6,2010-03-18T11:42:01+00:00,2010-03-18T11:42:05+00:00,C,25.0,RS1_A0596913_S6_20100318_104932_HH_SGF01f,S6,4623330,rsat1_20100318_N4577W07270,2010-03-18T18:49:32.629000+00:00,41,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596913_S6_20100318_104932_HH_SGF01F.tif
61,SGF,2010-03-18T10:49:46.227000,CEOS,POINT(-72.888053 44.981131),12.5,RADARSAT-1,46,8712,Standard,Descending,HH,"POLYGON((-73.463666 45.553003,-72.088111 45.399791,-72.324486 44.408904,-73.675949 44.562825,-73.463666 45.553003))",l1,V 7.8.1,A0596914,False,8914,2010-03-18T10:50:03.103000,75001.0,Standard 6,,,C,25.0,RS1_A0596914_S6_20100318_104946_HH_SGF01f,S6,4560048,rsat1_20100318_N4498W07288,,41,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596914_S6_20100318_104946_HH_SGF01F.tif
62,SGF,2010-03-18T10:49:59.851000,CEOS,POINT(-73.08088 44.123433),12.5,RADARSAT-1,46,8709,Standard,Descending,HH,"POLYGON((-73.634789 44.753913,-72.278856 44.600138,-72.539856 43.492533,-73.87002 43.647148,-73.634789 44.753913))",l1,V 7.8.1,A0596915,False,9967,2010-03-18T10:50:18.717000,75001.0,Standard 6,,,C,25.0,RS1_A0596915_S6_20100318_104959_HH_SGF01f,S6,4546068,rsat1_20100318_N4412W07308,,41,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596915_S6_20100318_104959_HH_SGF01F.tif
63,SCW,2010-03-19T13:41:00.439000,CEOS,POINT(-113.684629 45.89714),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-109.329804 47.890475,-116.714423 48.795598,-117.728972 43.9014,-110.965318 43.001089,-109.329804 47.890475))",l1,V 7.8.1,A0596935,False,,2010-03-19T13:42:24.035000,75017.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596935_SCWB_20100319_134100_HH_SCW01f,SCWA,4624212,rsat1_20100319_N4589W11368,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596935_SCWB_20100319_134100_HH_SCW01F.tif
64,SCW,2010-03-18T23:49:20.584000,CEOS,POINT(-89.909858 43.44452),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-92.542472 40.558978,-86.0123 41.46714,-87.004399 46.330224,-94.08026 45.42174,-92.542472 40.558978))",l1,V 7.8.1,A0596936,False,,2010-03-18T23:50:43.593000,75009.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-19T01:44:01+00:00,2010-03-19T01:44:04+00:00,C,100.0,RS1_A0596936_SCWB_20100318_234920_HH_SCW01f,SCWA,4626381,rsat1_20100318_N4344W08990,2010-03-19T07:49:20.584000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596936_SCWB_20100318_234920_HH_SCW01F.tif
65,SCW,2010-03-08T22:01:01.073000,CEOS,POINT(-63.383124 46.416322),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-66.133773 43.539873,-59.302268 44.443101,-60.31593 49.295919,-67.780524 48.386395,-66.133773 43.539873))",l1,V 7.8.1,A0596941,False,,2010-03-08T22:02:23.970000,74865.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-22T06:04:01+00:00,2010-03-22T06:04:05+00:00,C,100.0,RS1_A0596941_SCWB_20100308_220101_HH_SCW01f,SCWA,4626325,rsat1_20100308_N4641W06338,2010-03-09T08:01:01.073000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596941_SCWB_20100308_220101_HH_SCW01F.tif
66,SCW,2010-03-18T22:10:40.803000,CEOS,POINT(-66.376602 49.566249),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-69.736032 47.919862,-62.317083 48.831718,-62.83306 51.216255,-70.620234 50.297163,-69.736032 47.919862))",l1,V 7.8.1,A0596945,False,,2010-03-18T22:11:21.574000,75008.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596945_SCWB_20100318_221040_HH_SCW01f,SCWA,4624160,rsat1_20100318_N4956W06637,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596945_SCWB_20100318_221040_HH_SCW01F.tif
67,SCW,2010-03-19T12:00:01.781000,CEOS,POINT(-88.294759 46.663309),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-83.866295 48.653477,-91.379724 49.561659,-92.399483 44.669886,-85.533534 43.768214,-83.866295 48.653477))",l1,V 7.8.1,A0596947,False,,2010-03-19T12:01:25.352000,75016.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596947_SCWB_20100319_120001_HH_SCW01f,SCWA,4626395,rsat1_20100319_N4666W08829,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596947_SCWB_20100319_120001_HH_SCW01F.tif
68,SCW,2010-03-20T11:31:19.631000,CEOS,POINT(-81.572831 44.247068),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-77.343189 46.246051,-84.513703 47.150819,-85.516278 42.247378,-78.918155 41.344023,-77.343189 46.246051))",l1,V 7.8.1,A0596955,False,,2010-03-20T11:32:43.347000,75030.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-20T13:42:01+00:00,2010-03-20T13:42:05+00:00,C,100.0,RS1_A0596955_SCWB_20100320_113119_HH_SCW01f,SCWA,4624289,rsat1_20100320_N4424W08157,2010-03-20T19:31:19.631000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596955_SCWB_20100320_113119_HH_SCW01F.tif
69,SCW,2010-03-20T21:11:33.649000,CEOS,POINT(-51.641197 49.599278),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-54.528307 46.730516,-47.335899 47.628752,-48.381022 52.475057,-56.319559 51.562787,-54.528307 46.730516))",l1,V 7.8.1,A0596956,False,,2010-03-20T21:12:56.504000,75036.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-22T06:00:01+00:00,2010-03-22T06:00:05+00:00,C,100.0,RS1_A0596956_SCWB_20100320_211133_HH_SCW01f,SCWA,4626324,rsat1_20100320_N4959W05164,2010-03-21T05:11:33.649000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596956_SCWB_20100320_211133_HH_SCW01F.tif
70,SCW,2010-03-09T21:32:05.059000,CEOS,POINT(-56.440367 47.996234),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-59.253033 45.130893,-52.261312 46.0289,-53.286017 50.866439,-60.961105 49.958706,-59.253033 45.130893))",l1,V 7.8.1,A0596961,False,,2010-03-09T21:33:27.730000,74879.0,ScanSAR Wide A (W1 W2 W3 S7),2010-03-11T08:52:01+00:00,2010-03-11T08:52:04+00:00,C,100.0,RS1_A0596961_SCWB_20100309_213205_HH_SCW01f,SCWA,4597216,rsat1_20100309_N4799W05644,2010-03-10T07:32:05.059000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596961_SCWB_20100309_213205_HH_SCW01F.tif
71,SCW,2010-03-09T23:11:41.956000,CEOS,POINT(-80.606136 43.983718),50.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-83.262511 41.09916,-76.673413 42.007696,-77.669252 46.868975,-84.819368 45.959042,-83.262511 41.09916))",l1,V 7.8.1,A0596962,False,,2010-03-09T23:13:04.946000,74880.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_A0596962_SCWB_20100309_231141_HH_SCW01f,SCWA,4623695,rsat1_20100309_N4398W08060,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596962_SCWB_20100309_231141_HH_SCW01F.tif
72,SCN,2010-03-20T22:51:06.978000,CEOS,POINT(-76.771615 44.237213),25.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-78.465103 42.490292,-74.252817 43.108358,-74.973781 45.987009,-79.39476 45.363193,-78.465103 42.490292))",l1,V 7.8.1,A0596965,False,,2010-03-20T22:51:56.051000,75037.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_A0596965_SCNA_20100320_225106_HH_SCN01f,SCNA,4624370,rsat1_20100320_N4423W07677,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/3/RS1_A0596965_SCNA_20100320_225106_HH_SCN01F.tif
